,user_id,posted,recommend
822,asianturtlefrenzy,2015-12-26,True
823,asianturtlefrenzy,2015-12-22,True
824,asianturtlefrenzy,2015-07-07,True
825,asianturtlefrenzy,2015-06-30,True
826,asianturtlefrenzy,2014-05-16,True
827,blowjobsfurdayzandgayz,2015-01-12,True
828,blowjobsfurdayzandgayz,,False
829,blowjobsfurdayzandgayz,2015-11-22,True
830,blowjobsfurdayzandgayz,2015-03-30,False
831,76561198082992295,2014-06-02,True
832,76561198082992295,2014-05-28,True
833,76561198082992295,2014-05-28,True
834,76561198082992295,,True
835,LaLocaDeLosDulces,2015-06-27,True
836,76561198064352761,2014-03-14,True
837,assassin_warman,,True
838,assassin_warman,2015-06-25,True
839,assassin_warman,2015-07-04,True
840,assassin_warman,2015-08-15,True
841,assassin_warman,,True
842,assassin_warman,,True
843,assassin_warman,,False
844,assassin_warman,2015-08-25,True
845,assassin_warman,2015-03-14,True
846,Astrelt,2015-07-26,True
847,Astrelt,2014-10-10,True
848,Astrelt,2014-12-13,True
849,Astrelt,2014-12-30,True
850,Astrelt,2015-08-17,True
851,Astrelt,2015-04-03,True
852,Astrelt,2015-04-04,True
853,Astrelt,2012-08-23,True
854,Astrelt,2015-12-05,True
855,Astrelt,2015-12-05,True
856,76561198091740831,,True
857,AtomicWoodchuck,,False
858,omgihaveawebpage,,True
859,omgihaveawebpage,,True
860,omgihaveawebpage,,True
861,omgihaveawebpage,,True
862,omgihaveawebpage,,True
863,omgihaveawebpage,,True
864,omgihaveawebpage,,True
865,Swish0009,2014-06-28,True
866,Swish0009,2014-06-22,True
867,Swish0009,2014-06-28,True
868,Swish0009,2014-06-28,True
869,Swish0009,2014-06-09,True
870,Aurora99,2014-09-15,True
871,Aurora99,2014-11-05,True
872,Aurora99,2015-01-01,True
873,Aurora99,2014-09-15,True
874,Aurora99,2015-07-22,True
875,Aurora99,2015-02-15,False
876,Aurora99,2014-05-26,True
877,Aurora99,2014-05-21,True
878,Aurora99,2014-05-02,True
879,76561198053071988,2015-10-17,False
880,76561198083375450,2015-01-22,True
881,76561198083375450,2014-02-10,True
882,76561198083375450,2014-10-28,False
883,76561198083375450,2015-11-15,True
884,76561198083375450,2015-12-26,False
885,76561198083375450,2015-07-18,True
886,76561198083375450,2014-03-23,True
887,scroopy22,,True
888,76561198078730600,2014-07-04,True
889,auzmoz,,True
890,auzmoz,2014-06-02,True
891,auzmoz,,True
892,auzmoz,,True
893,auzmoz,,True
894,auzmoz,,True
895,auzmoz,,True
896,auzmoz,2013-01-18,True
897,auzmoz,2013-01-18,True
898,auzzie_96,2014-12-30,True
899,fatrangacuntnolifevirgin,2014-07-29,True
900,76561198064150679,2014-05-26,True
901,76561198110293299,2014-11-08,True
902,76561198110293299,2015-06-08,True
903,76561198110293299,2015-06-07,True
904,76561198110293299,2015-02-14,True
905,de_triggered,,True
906,de_triggered,2015-11-08,True
907,de_triggered,2015-07-06,True
908,de_triggered,2015-07-06,True
909,de_triggered,2015-07-06,True
910,de_triggered,2015-07-06,True
911,de_triggered,2015-07-06,True
912,de_triggered,2015-05-25,True
913,76561198071748311,,True
914,Azrafael,2013-11-25,True
915,Azrafael,,True
916,-Azsael-,,True
917,76561198076301023,2014-12-26,True
918,hoarbiscuit,2014-03-22,True
919,bohgeraltofrivia,2013-12-04,True
920,bohgeraltofrivia,2014-11-11,True
921,TeH-B-Rad,2014-09-22,True
922,TeH-B-Rad,2015-04-09,True
923,BAW_Killer,2014-05-25,True
924,BAW_Killer,2015-12-13,False
925,BAW_Killer,2015-12-13,False
926,gamerdude7892,2015-12-04,True
927,2ez4medick,2014-06-28,True
928,BBBirb,2014-01-07,True
929,BBBirb,,True
930,AgentXiri,2014-07-07,True
931,76561197998761331,2014-12-06,True
932,76561198064579722,,True
933,76561198096750939,2015-10-20,True
934,potatoskins,,True
935,crispymemesmantheyremyfavourite,2015-12-19,True
936,crispymemesmantheyremyfavourite,2015-12-22,True
937,crispymemesmantheyremyfavourite,2015-07-10,True
938,crispymemesmantheyremyfavourite,2014-04-03,True
939,76561198074409406,2015-09-18,False
940,H-Alo,2015-02-06,True
941,420Blz,2013-12-25,True
942,76561198076548816,2015-11-01,True
943,76561198076548816,,False
944,76561198076548816,2014-12-19,True
945,76561198076548816,2014-11-01,True
946,76561198076548816,2014-08-16,True
947,chillrend,2014-01-27,True
948,chillrend,2015-12-02,True
949,chillrend,2014-02-13,True
950,chillrend,2013-12-10,True
951,BarretaJrs,,True
952,Gborges,2014-07-03,True
953,lukeyturley,,True
954,lukeyturley,,False
955,lukeyturley,2014-07-04,True
956,PolygonCloud,,True
957,76561198095142204,2015-02-21,True
958,BOB_200,2014-03-07,True
959,BOB_200,,True
960,76561198070735033,2015-10-26,False
961,76561198018560501,2013-11-27,True
962,76561198069458790,,True
963,76561198069458790,2014-05-15,True
964,76561198069458790,2014-04-02,True
965,76561198051148175,2014-01-02,True
966,76561198047208452,2013-12-26,True
967,76561198047208452,,True
968,76561198047208452,2014-08-15,True
969,generalale,2014-04-12,True
970,generalale,2014-11-30,True
971,generalale,2013-11-21,True
972,brendoboy,2013-12-30,True
973,brendoboy,2014-09-05,False
974,brendoboy,2014-03-06,False
975,brendoboy,2014-04-13,True
976,brendoboy,2014-12-16,True
977,brendoboy,,True
978,brendoboy,2014-07-03,True
979,76561198071234254,2014-10-04,True
980,76561198071234254,2014-07-05,True
981,76561198071234254,2013-08-17,True
982,76561198071234254,2013-08-14,True
983,76561198071234254,2013-06-08,True
984,76561198165870150,,True
985,76561198165870150,,True
986,76561197988934555,,True
987,76561197988934555,,True
988,76561197988934555,2015-12-15,True
989,76561197988934555,2015-03-28,True
990,Infixation,2015-02-23,True
991,Infixation,2015-05-06,True
992,Infixation,2013-12-01,True
993,Infixation,2015-10-08,True
994,Infixation,2014-02-04,True
995,Infixation,2013-12-01,True
996,Infixation,2013-12-01,True
997,76561198071162228,,True
998,76561198047304525,2014-08-12,True
999,76561197994969639,2011-09-28,True
1000,JuanManSnipez,2014-08-16,True
1001,Ben_Andy,2014-02-09,False
1002,Ben_Andy,2013-12-20,True
1003,Bennysaputra,2015-08-01,True
1004,76561198067021476,2014-10-29,True
1005,76561198067021476,,True
1006,76561198067021476,,True
1007,76561198067021476,,True
1008,76561198067021476,,True
1009,76561198190487725,,True
1010,76561198190487725,,True
1011,76561198045071942,2015-01-26,True
1012,Bhappiikhat,2014-07-28,True
1013,Ahahahahahahahahahahahahahahaha,,True
1014,Ahahahahahahahahahahahahahahaha,2014-09-13,False
1015,BITCHPLESE,2015-01-15,True
1016,BITCHPLESE,,False
1017,BITCHPLESE,2015-02-07,True
1018,Too_1337,2012-07-22,True
1019,Too_1337,2015-06-15,True
1020,kinglemon1222,2012-10-13,True
1021,76561198030636321,2015-04-02,True
1022,76561198007342405,,True
1023,76561198007342405,,False
1024,76561198007342405,,True
1025,IJustWantedToTalk,2015-05-06,True
1026,IJustWantedToTalk,,False
1027,IJustWantedToTalk,,False
1028,IJustWantedToTalk,,True
1029,IJustWantedToTalk,2015-10-05,True
1030,IJustWantedToTalk,2015-07-31,False
1031,76561198081885254,,True
1032,76561198034643189,2014-07-05,True
1033,LlamasInNigjamas,2014-09-26,True
1034,mavros88,2015-12-14,False
1035,mavros88,2015-05-28,True
1036,mavros88,,False
1037,mavros88,,True
1038,mavros88,,True
1039,mavros88,,True
1040,mavros88,2015-09-29,True
1041,mavros88,2015-05-30,True
1042,mavros88,2015-03-20,True
1043,76561198035363871,,False
1044,Hummingsenpai,2015-07-29,True
1045,CHAAANG,2015-11-03,True
1046,CHAAANG,2015-09-23,True
1047,76561198056980314,,True
1048,76561198056980314,,True
1049,76561198077586769,2015-03-10,True
1050,bitmat,2015-06-21,True
1051,bitmat,2013-07-11,True
1052,bitmat,2012-12-09,True
1053,bitmat,2012-09-14,True
1054,76561198028483487,2013-12-30,True
1055,Ghoster09,2015-05-06,True
1056,Ghoster09,2014-07-17,True
1057,Ghoster09,2014-05-17,True
1058,76561198081496844,2014-05-16,True
1059,180577,2015-06-11,True
1060,Barridos,2014-04-09,True
1061,Blackhawk611,,True
1062,76561197988863895,,False
1063,76561197988863895,2015-12-28,True
1064,76561198042728201,2014-05-16,True
1065,76561198042728201,2014-10-01,True
1066,hbk1462,2014-06-25,True
1067,76561198088724903,2013-11-25,True
1068,76561198057521157,2015-04-04,True
1069,76561198057521157,2014-05-20,True
1070,76561198057521157,2014-10-14,False
1071,76561198057521157,2015-01-31,True
1072,76561198053766465,,True
1073,76561198057389499,2014-11-14,True
1074,76561198057389499,2015-12-25,True
1075,76561198057389499,,True
1076,76561198057389499,,True
1077,76561198057389499,2015-11-20,True
1078,76561198057389499,2014-09-13,True
1079,FHK,2015-12-27,True
1080,76561198030735076,2013-10-20,True
1081,76561198030735076,2015-04-09,False
1082,Bluegills,2014-08-07,True
1083,Bluegills,2014-08-06,True
1084,Bluegills,2014-02-07,True
1085,Bluegills,2014-01-06,True
1086,Bluegills,2013-12-22,True
1087,Bluegills,2013-12-06,True
1088,Bluegills,2012-12-04,True
1089,Bluegills,2012-07-17,True
1090,76561197970931849,,True
1091,76561197970931849,2014-03-12,True
1092,76561197970931849,2015-07-04,False
1093,rrbr,2015-10-01,False
1094,rrbr,2015-01-21,True
1095,13lazer,2012-07-15,True
1096,76561198044344399,2015-08-03,True
1097,76561197999613236,2013-12-16,True
1098,76561197999613236,2015-10-25,True
1099,76561197999613236,2015-11-28,True
1100,76561197999613236,2015-05-08,True
1101,RespekPlox,2015-04-26,True
1102,76561198062288797,2015-10-06,True
1103,76561198062288797,2015-07-09,True
1104,bobseagull,2014-08-26,True
1105,bobseagull,2014-05-07,True
1106,bobseagull,2014-05-02,False
1107,bobseagull,2015-01-16,True
1108,bobseagull,2014-05-23,True
1109,bobseagull,2014-05-07,True
1110,bobseagull,2014-05-07,True
1111,bokkkbokkk,2015-09-24,True
1112,bokkkbokkk,2015-09-24,True
1113,Bonesdontrattlethem,2014-06-20,True
1114,76561198062403736,,True
1115,76561198062403736,2015-08-22,True
1116,76561198073642113,2012-10-21,True
1117,76561198073642113,2014-01-06,True
1118,76561198073642113,2013-12-17,True
1119,76561198211433640,,True
1120,76561198211433640,2015-11-13,True
1121,ilyjoepoe,2015-03-10,True
1122,Mantrouminati,2014-01-30,True
1123,hididdlyhoe,2014-10-18,True
1124,hididdlyhoe,,True
1125,76561198027225504,2014-07-18,True
1126,76561198027225504,2014-08-12,True
1127,76561198027225504,2015-03-26,True
1128,76561198027225504,2014-04-26,True
1129,76561198027225504,2014-03-20,True
1130,76561198027225504,2012-02-27,True
1131,dicksoutforboromir,2015-10-17,True
1132,dicksoutforboromir,2014-11-29,True
1133,dicksoutforboromir,,True
1134,dicksoutforboromir,,True
1135,dicksoutforboromir,2014-11-28,True
1136,dicksoutforboromir,,True
1137,dicksoutforboromir,,False
1138,probotsteve,2015-12-13,False
1139,76561197977543317,2014-09-20,False
1140,BrutalLegend69,2013-02-28,True
1141,76561198007539695,2014-10-28,False
1142,76561198007539695,2014-03-29,False
1143,76561198064026657,2014-11-28,True
1144,76561198064026657,2013-07-07,True
1145,76561198024450886,2013-10-24,True
1146,saint556,,True
1147,saint556,2015-05-06,True
1148,saint556,2014-09-23,True
1149,saint556,2014-05-03,True
1150,saint556,2014-05-01,True
1151,saint556,2014-04-10,True
1152,saint556,2014-01-05,True
1153,Brayneeah,,False
1154,brettebear,2014-06-20,True
1155,metiqu,2015-10-16,True
1156,Brianseb,,True
1157,Brianseb,2014-03-20,True
1158,spike_heart,2014-01-14,True
1159,brocky0405,,True
1160,brocky0405,2015-09-30,True
1161,brocky0405,2015-08-10,True
1162,brocky0405,2015-06-14,True
1163,brocky0405,2014-09-08,True
1164,brocky0405,2013-11-28,True
1165,brocky0405,2013-09-25,True
1166,76561198046094676,2012-10-01,True
1167,76561198046094676,2013-09-23,True
1168,76561198046094676,2013-08-31,True
1169,76561198046094676,2013-08-20,True
1170,76561198046094676,2013-03-25,True
1171,Vladimirputinisgreatman,,True
1172,Vladimirputinisgreatman,,True
1173,Vladimirputinisgreatman,,True
1174,Vladimirputinisgreatman,,True
1175,Vladimirputinisgreatman,2015-10-08,True
1176,Br0wni3,2015-12-18,True
1177,76561198079351819,,True
1178,76561198093381429,2015-01-08,True
1179,76561198110065267,2015-03-05,True
1180,76561198110065267,,True
1181,76561198059167106,2014-12-12,True
1182,76561198105270589,2014-10-18,True
1183,76561198105270589,2014-07-10,True
1184,76561198105270589,2015-07-17,True
1185,76561198105270589,2015-04-18,True
1186,Trutle,2014-11-28,True
1187,Trutle,2014-06-21,True
1188,Trutle,2014-04-21,True
1189,BugsyBro,2015-05-05,True
1190,BugsyBro,2015-12-23,True
1191,BugsyBro,2014-07-03,False
1192,BugsyBro,,True
1193,BugsyBro,,True
1194,BugsyBro,2014-06-29,True
1195,Jyep,,True
1196,Jyep,,True
1197,76561198074561346,2014-12-19,True
1198,76561198074561346,,True
1199,76561198074561346,2013-12-24,True
1200,76561198074561346,2014-02-28,True
1201,76561198074561346,2015-05-16,True
1202,76561198074561346,2015-06-19,True
1203,76561198074561346,2013-10-14,True
1204,76561198074561346,2013-06-09,True
1205,76561198094074209,2015-12-01,True
1206,76561198094074209,2013-11-04,True
1207,76561198094074209,2015-12-18,True
1208,BurningCassette,,True
1209,BurningCassette,,True
1210,76561198087011672,2014-02-16,True
1211,busternut,2015-12-27,True
1212,busternut,2013-12-24,True
1213,busternut,,True
1214,busternut,2014-09-28,True
1215,busternut,2014-06-22,True
1216,76561198075981950,2015-08-26,True
1217,76561198075981950,2015-06-12,True
1218,Butteryyy,2013-12-11,True
1219,76561198079326390,2014-12-16,True
1220,76561198079326390,2015-05-11,False
1221,76561198142749308,2015-05-20,True
1222,76561198142749308,2014-11-28,True
1223,897w463824638109276,2014-03-21,True
1224,897w463824638109276,2014-01-28,True
1225,Butterz,2014-12-20,True
1226,8789568,2015-03-23,True
1227,76561198112547239,2015-10-29,True
1228,ByzGirl,2015-09-20,True
1229,ByzGirl,2015-04-28,True
1230,C14M8S,2014-09-03,True
1231,C14M8S,2014-08-19,True
1232,C14M8S,2014-08-16,True
1233,C14M8S,2014-05-09,False
1234,C14M8S,2014-05-09,False
1235,C14M8S,2015-05-30,False
1236,C14M8S,2014-07-06,False
1237,C14M8S,2014-05-09,False
1238,C14M8S,2014-05-09,True
1239,C14M8S,2014-09-26,True
1240,1122305938,2014-01-12,True
1241,1122305938,2014-01-10,True
1242,1122305938,2013-12-10,True
1243,1122305938,2014-01-12,False
1244,76561198069050565,2014-01-29,True
1245,76561198069050565,2014-11-14,False
1246,Cabey64,,True
1247,Cabey64,2014-06-24,True
1248,Cabey64,2015-08-07,True
1249,Cabey64,2015-01-19,True
1250,Cabjoy,2014-06-26,True
1251,76561198082278758,,False
1252,Stormaggen,2015-04-01,True
1253,gusvu,2015-08-14,True
1254,gusvu,2014-10-13,True
1255,Punixa,,True
1256,Punixa,2015-07-04,True
1257,Punixa,2015-05-23,True
1258,Punixa,2015-05-23,True
1259,Punixa,2013-12-16,True
1260,Punixa,,False
1261,Punixa,,True
1262,76561198051084367,,True
1263,76561198044402508,2015-01-17,True
1264,76561198081987102,2013-12-24,True
1265,76561198081987102,,True
1266,76561198081987102,2013-12-24,True
1267,76561197996741396,2013-12-01,True
1268,calii,,True
1269,calii,,True
1270,calii,2015-04-15,True
1271,76561198084718144,2015-11-25,True
1272,76561198077034833,2014-01-07,True
1273,calypto52,2013-11-29,True
1274,camduman,,False
1275,camduman,,True
1276,camduman,2014-07-24,True
1277,camduman,,True
1278,camduman,2014-06-20,True
1279,camquarter,2014-06-22,True
1280,aquelecaraqfazaquilo,2015-05-04,False
1281,aquelecaraqfazaquilo,2015-06-19,True
1282,aquelecaraqfazaquilo,2015-01-28,False
1283,aquelecaraqfazaquilo,2015-01-21,True
1284,aquelecaraqfazaquilo,2014-12-23,True
1285,aquelecaraqfazaquilo,2014-10-29,False
1286,aquelecaraqfazaquilo,2014-09-30,True
1287,aquelecaraqfazaquilo,2014-08-10,True
1288,aquelecaraqfazaquilo,2014-07-23,True
1289,aquelecaraqfazaquilo,2014-01-20,True
1290,76561198079009374,2014-06-27,True
1291,76561197992910116,2014-07-11,True
1292,76561197992910116,2014-02-06,True
1293,76561197992910116,2014-06-09,True
1294,76561197992910116,2014-07-24,True
1295,76561197992910116,2014-02-08,True
1296,76561197992910116,2013-12-10,True
1297,jonjon4351,2013-12-07,True
1298,76561198008551473,2014-06-23,True
1299,76561198008551473,2015-01-10,True
1300,ThePyrite99,2014-12-21,True
1301,76561198062276935,2015-07-05,False
1302,76561198062276935,2013-02-24,True
1303,76561198062276935,2013-02-24,True
1304,76561198048121243,2013-12-28,True
1305,76561198048121243,2014-02-05,True
1306,76561198048121243,2013-12-20,True
1307,CAPTAINVRITRAS,2015-07-09,True
1308,ConkerBirdy,2015-11-24,True
1309,ConkerBirdy,,True
1310,ConkerBirdy,2015-02-21,True
1311,ConkerBirdy,2015-02-18,True
1312,76561198078194423,2015-08-05,True
1313,76561198067657905,2014-06-20,True
1314,76561198070072786,2015-12-04,True
1315,76561198070072786,2014-04-03,True
1316,76561198070072786,2014-02-22,True
1317,76561197966764681,2014-09-12,True
1318,76561198007988939,2015-11-02,True
1319,ca_ra_cal,2015-08-19,True
1320,76561198067721589,,False
1321,76561198067721589,,False
1322,76561198067721589,2014-06-23,True
1323,76561198067721589,2014-08-11,True
1324,76561197996092338,2012-10-16,True
1325,carouserwhite,2014-02-19,True
1326,carouserwhite,2015-07-19,True
1327,carouserwhite,2014-02-22,True
1328,76561198045631910,2014-06-14,True
1329,76561198078670623,,True
1330,76561198078670623,2014-01-23,True
1331,Lord_Casso,2015-11-09,True
1332,Lord_Casso,2015-07-11,True
1333,Lord_Casso,,True
1334,76561198058789410,,True
1335,76561198070087725,2014-02-18,True
1336,fsfs546hd,2013-11-14,True
1337,76561198045283919,,False
1338,76561198045283919,2015-03-07,True
1339,76561198045283919,,False
1340,76561198081438874,,True
1341,76561198081438874,2014-06-02,False
1342,76561198072411281,2015-01-18,True
1343,76561198072411281,2015-01-18,True
1344,76561198072411281,2015-01-18,True
1345,76561198072411281,2014-01-31,True
1346,76561198032143135,2014-08-01,True
1347,CrazyGiraffe71,2015-01-22,True
1348,chalkmetal,2014-02-14,True
1349,kggj,2015-01-20,True
1350,kggj,2015-01-20,True
1351,asdasdfsadgdfhfgjggj,2015-03-21,True
1352,asdasdfsadgdfhfgjggj,2014-05-05,True
1353,elheat,2010-12-19,True
1354,ElementalGodChaos,2015-10-19,True
1355,ElementalGodChaos,2014-04-25,True
1356,ElementalGodChaos,2014-04-25,True
1357,ElementalGodChaos,2014-04-25,True
1358,ElementalGodChaos,2015-10-19,False
1359,ElementalGodChaos,2015-07-23,True
1360,76561197971917242,2015-12-19,True
1361,melonmaniac,2015-11-27,True
1362,melonmaniac,2014-03-08,True
1363,76561198048491595,2013-12-25,True
1364,76561198074108172,2015-01-16,True
1365,charmaps5,2014-09-20,True
1366,mexz1999,,False
1367,mexz1999,2014-10-18,True
1368,mexz1999,2014-12-25,True
1369,IchMasKung,2015-12-18,True
1370,IchMasKung,2015-10-08,False
1371,IchMasKung,2015-09-25,True
1372,IchMasKung,2014-12-26,True
1373,HoxtonPleaseDontSueMe,2015-10-24,True
1374,HoxtonPleaseDontSueMe,2014-08-16,True
1375,HoxtonPleaseDontSueMe,2014-11-26,True
1376,HoxtonPleaseDontSueMe,2014-09-18,True
1377,HoxtonPleaseDontSueMe,,True
1378,HoxtonPleaseDontSueMe,,True
1379,HoxtonPleaseDontSueMe,2014-01-29,True
1380,76561198051215704,2014-06-07,True
1381,76561198051215704,2014-03-26,True
1382,76561198051215704,2014-02-10,True
1383,76561198058842042,,False
1384,76561198074291619,2015-10-02,True
1385,cheetahpocalypse,2014-02-16,True
1386,cheetahpocalypse,,True
1387,cheetahpocalypse,2013-02-25,True
1388,Axzothrift,2015-12-19,True
1389,76561198283109848,,True
1390,Chermoil,,True
1391,harharharharhar,2015-02-22,True
1392,chicken_tonight,,True
